Date,QQA US Equity,JEPQ US Equity,DOW US Equity,PFE US Equity,VZ US Equity,E US Equity,PFF US Equity,TGT US Equity,AES US Equity,SWK US Equity,F US Equity,SWKS US Equity,PR US Equity,NTR US Equity,AMT US Equity,LQD US Equity,GLD US Equity,LMBS US Equity,SIL US Equity,IGIB US Equity,VCIT US Equity,TTE  US Equity,TEF US Equity,GDX US Equity,Cumulative,Invested Capital
01/29/2021,,,-0.0013681500551673,2.23089793641e-05,-0.0002239479862741,-0.0010488505747126,-0.0003157894736842,-0.0002625558339688,-0.000325865580448,-0.0010882124208421,-0.0003544776119403,0.0011840540709681,-0.0008713692946058,-0.0009934286818708,-0.0001664403661688,-0.0001082394521758,-1.21612230715e-05,-1.35895942535e-05,0.0007919869555089,-7.82396088019e-05,-5.08509755085e-05,-0.0001739332096474,-0.0002277904328018,-8.0971659919e-05,0.0006035375729191,99785.10360255532
02/01/2021,,,0.0004913294797687,-5.57103064066e-05,-0.0001716894977168,-0.0002679900744416,0.0001268163804491,0.0002649445272396,0.0008610086100861,0.0001366072972505,0.0005698005698005,0.001954505169867,0.0046153846153846,0.0002359162090705,0.0014444053483462,0.0,0.000281559585192,4.07766990291e-05,0.0048332571950662,0.0,-7.2697060961e-06,8.39748075577e-05,0.000184331797235,0.0013561286583598,0.0013757345855867,102590.88593111774
02/02/2021,,,0.0010578199052132,-0.0004525139664804,8.1061164333e-05,0.0003605408112168,0.0002954365602743,0.0002200795336928,0.001894397420395,0.0004888684874913,5.54016620498e-05,-3.22945260778e-05,0.0027777777777777,0.0003979899497487,9.84845268922e-05,-0.0001858407079645,-0.0003650347242151,5.43372792547e-05,-0.0040350519665783,-6.52635013868e-05,-6.54341503946e-05,0.0004256803907885,-4.56621004566e-05,-0.0011883408071748,0.0014564108321346,104518.41458854686
02/03/2021,,,0.0004065189525727,-8.57387825092e-05,0.0001064220183486,0.0008312716476991,-0.0002943495400788,-5.1726924942e-05,0.0001941747572815,-0.0004691734417344,0.0006261510128913,-0.0006501698204754,0.0010169491525423,0.0002837997635001,-0.0006504340461571,-0.0001656314699793,-4.5319853582e-05,0.0,-0.0003626473254759,-5.22534291312e-05,-3.63863187441e-05,-0.0012729357798165,0.0005949656750572,-1.15540150202e-05,0.0014524019216526,102381.12801220483
02/04/2021,,,0.0005365853658536,2.87026406429e-05,0.0001277605402445,-0.0001155512758786,0.0002110261144816,0.0003759926530171,0.0006189555125725,0.0002219673071408,0.0003035714285714,-4.01203610832e-05,0.0004918032786885,0.0002914885347842,-1.89402092032e-05,0.0001193299733175,-0.0006459121326738,-2.71475664145e-05,-0.0007136322049405,3.92156862745e-05,5.82483877678e-05,-0.0008047904191616,0.0001777777777777,-0.000889916209188,0.0014681709196593,103360.38482702592
02/05/2021,,,0.000479233226837,1.71969045571e-05,6.52883569096e-05,0.0,0.0001894238358326,2.86335436661e-05,0.0013183034008406,0.0001708039171031,0.0002462620932277,-1.67504187604e-05,0.0020322580645161,0.0005171423099023,0.00013608957795,-0.0001864594894561,0.0002961641391614,0.0,0.0009501630181648,-2.61309815449e-05,-2.90999792142e-05,0.0014324390844203,0.0003964757709251,0.0009101654846335,0.0018745667880733,104262.7753119751
02/08/2021,,,5.76519916142e-05,-5.72737686139e-05,-9.76138828633e-05,0.0007394876752054,8.39895013123e-05,0.0005390236153764,0.0015264333581533,-0.0001630434782608,8.68809730669e-05,0.0002928192232467,0.0005438066465256,0.0004518297236743,-3.43362376067e-05,0.0003012092885228,0.0003021023496849,-4.07371483996e-05,0.0008644222020018,6.53487992158e-05,6.55021834061e-05,0.0009161381254404,4.31965442764e-05,0.0007049985553308,0.002202081234331,106242.44208569711
02/09/2021,,,-0.0003923278116826,8.61573808156e-05,-1.81653042688e-05,0.0002264150943396,6.29260618772e-05,3.50605826243e-05,0.0004154624277456,-1.70765027322e-05,0.0006401384083044,0.0001476014760147,-0.0009792284866468,-5.84261457002e-05,-0.0001941664160831,-0.0001085912683755,9.7947761194e-05,1.35869565217e-05,-3.56268091739e-05,-2.61181847861e-05,-4.36272982237e-05,-0.001162525643948,-0.000301724137931,-4.5428733674e-05,0.0021265636404932,107840.71920147006
02/10/2021,,,0.0005671378091872,-0.0001315413211323,-1.45454545454e-05,0.0002949438202247,-4.19177364422e-05,-0.0001904369756549,-0.0004836975994267,0.000293883130197,-0.0002849958088851,0.0002602372751626,0.0008282208588957,0.0002160776414576,0.0,0.0001657295057709,0.0001098326359832,4.0752959441e-05,-0.000383329618899,0.000143696930111,0.0001382392682673,-0.0003699312307327,0.0002625820568927,0.0001137009664582,0.0021964683050419,105942.16682212756
02/11/2021,,,0.0,-0.0001784686240644,-0.0001310043668122,-0.0002086230876216,-0.0001887287024901,-0.0002109748493036,0.0006512301013024,-0.0004314720812182,-0.0005272108843537,0.0003745480058287,-0.0015223880597014,-9.42028985507e-05,-0.0006630406630406,-0.0001860053144375,-0.0002605523710265,-2.71528316524e-05,-0.0006390639063906,-6.51996740016e-05,-5.08298755186e-05,0.0006338535414165,0.0,-0.0005328798185941,0.0020024901556019,107722.84006242578
02/12/2021,,,0.0002496965493324,0.0001684577403427,-0.0001465201465201,0.000392156862745,-0.0002312138728323,0.0001071372301874,0.0009464285714285,0.0001407725321888,0.0,7.84064420428e-05,0.0027358490566037,0.0003895158354568,-0.0001106136423492,-0.0002279455298993,-9.11161731207e-05,-0.0001086534730306,0.0004573519323119,-0.0001305057096247,-0.000116266998858,0.0002680460851163,-0.0001727861771058,-3.44728526285e-05,0.0022103475680879,108149.30045141233
02/16/2021,,,0.0003095442820292,-1.72811059907e-05,-1.84501845018e-05,0.0005115207373271,-0.0004005270092226,-8.77605391004e-05,0.0006659656501927,-0.0006681095859201,0.0001572052401746,0.0004897097625329,0.0014697406340057,0.000224959828602,-0.0003891016329944,-0.000493762993763,-0.0004306051906965,-6.80139914496e-05,-0.0002622654307031,-0.0004575163398692,-0.0004003327440989,0.0011395945001165,0.0002614379084967,-0.0007935595169637,0.0022441672600501,106046.64529827093
02/17/2021,,,-0.0001072340425531,0.0001153070049005,0.0010489381348107,0.0001767104666968,-4.23728813559e-05,0.0003158612728894,-0.0002594258042199,-0.0002079692415239,-0.0001039861351819,-0.0002111878026166,-0.0009890109890109,-0.0002789548022598,0.0002364654635967,0.000350706647723,-0.0003405848787446,2.72320560202e-05,-0.0007373691397359,0.0001446179129005,0.0001317715959004,-0.0003569824876515,-0.0002150537634408,-0.0010208272220592,0.002138323504693,107454.32641348134
02/18/2021,,,-0.0005022207037922,-0.0001891659501289,-3.5093876118e-06,-0.0002972972972972,0.0,-0.0002262396694214,-0.0016515994436717,0.0002657359066111,-8.71080139372e-05,-0.0004352126607319,-0.0005965909090909,-8.95255147717e-05,0.0003446599796738,-0.0001354166666666,-1.8036433595e-06,2.72214660703e-05,-0.0006862972408996,-2.62467191601e-05,-2.19206680584e-05,0.0004021813224267,-8.69565217391e-05,-0.00051776038531,0.0019326540771025,104679.3331496535
02/19/2021,,,0.0014749826268241,-6.94444444444e-05,-0.0001860301860301,0.0004777070063694,-0.0001059883412824,-0.0002706232694216,0.0008989572096368,0.0005390161646703,0.000262467191601,0.0004534085466446,0.0014782608695652,0.0003237410071942,-0.000331201261719,-0.0005061875652303,0.0001244588744588,-8.16326530612e-05,0.0004246284501061,-0.0003019363308171,-0.0002777487731022,0.0003834080717488,-0.0001746724890829,-6.09942055504e-05,0.0021364370001748,104381.08027736525
02/22/2021,,,0.0010382513661202,-0.0001045296167247,0.0,0.0005239587998208,-0.0003396126293446,1.80065671009e-05,-0.0023136700812433,-0.0002673216427714,0.0002072538860103,-0.0008575740230004,0.0009944751381215,0.0,-0.0002297124177232,-0.0004362844484493,0.0004490749056942,0.0,0.0025957049486461,-0.0002108384121232,-0.0001981339763077,0.0006774407792782,-0.0001762114537444,0.0017959682345754,0.0022806647460329,106290.34467171146
02/23/2021,,,-0.0001728553137003,-0.0002043199065966,0.0002054915854738,0.0005809859154929,-6.39488409272e-05,-0.0002783216043176,0.0004074074074074,-0.000102011411446,-0.0001367521367521,-1.95726635132e-05,0.001042780748663,-0.0001769911504424,-0.0003376727240414,5.28940607526e-05,-6.902247655e-05,-0.0001362132710644,-0.0002630425252082,0.000132122213047,9.56686291e-05,-0.0001104135094176,-0.0001333333333333,-0.0009003215434083,0.0022539019456373,105517.6714155223
02/24/2021,,,0.000758209916291,-9.4367443232e-05,3.15623356128e-05,0.0004274611398963,-0.0001066666666666,7.72698003863e-05,0.0014327700220426,0.0003573907009021,0.0011187607573149,0.0007194557823129,0.0017829457364341,0.0001821428571428,0.0002885692521396,0.0001057082452431,-2.12866603595e-05,-1.36478845778e-05,0.0010150044130626,6.59521846661e-05,4.40944881889e-05,0.0011864406779661,0.0005816554809843,0.000311004784689,0.0027208807358365,105759.66218733149
02/25/2021,,,-0.0011022138483278,4.14814814814e-05,-0.0002170868347338,0.0,-0.0006408544726301,-0.0002138122728244,-0.0029464285714285,-6.17213395816e-05,-0.0008312958435207,-0.0014940113469216,-0.0007317073170731,-0.0002972925145991,-5.338553252e-06,-0.0011082629674306,-0.0005644970414201,-0.0002866614664586,-0.0021519259737465,-0.0011861614497528,-0.0010135347812401,0.0004201505016722,-0.0006086956521739,-0.0016261127596439,0.0019630979930851,100232.755421097
02/26/2021,,,-0.0009975550122249,-0.0001951507983441,-0.0004247787610619,-0.0007790549169859,0.0004737550471063,-0.0001772206613356,0.0003984819734345,3.77963578055e-05,-0.0001020408163265,0.0001907573521062,-0.0003,-0.0006143344709897,-0.001534149054505,0.000927685000766,-0.0007254854661681,0.0003426669277462,-0.0019285876734136,0.000561872909699,0.0004844032790375,-0.0009338280766852,-0.0005381165919282,-0.0014846891432106,0.001629828097287,99403.62059368032
03/01/2021,,,0.0011279716742539,0.0001194386383995,2.16998191681e-05,0.0001180069930069,2.140754616e-05,0.0002889228085477,0.000828313253012,0.0010106382978723,0.0004786324786324,0.0009717692048138,0.0007575757575757,0.0006412157153447,-0.0004367741636977,-7.40908747259e-05,-5.19127371608e-05,-0.0001363990646921,-0.0006786140979689,3.98538691464e-05,5.92091351237e-05,0.0003829787234042,0.0005069124423963,-0.0002955348538387,0.0018893968506614,103803.64638276666
03/02/2021,,,0.0005801104972375,-0.000106856634016,-0.0001372832369942,9.14235959947e-05,0.000342429106474,-0.0013541834596163,-0.0003518518518518,0.0007868090521772,0.0009515859766277,-0.0007047087847259,-0.000295566502463,7.1826180642e-06,-0.0009281002947092,-7.94671914024e-05,0.0001634371324212,0.0001229988285825,0.0009528439474963,0.0,-1.47897739277e-05,-1.89075630252e-05,0.0003595505617977,0.0013721682847896,0.0019685836523935,102037.03735791598
03/03/2021,,,-0.0002295552367288,0.0005252163533273,0.0001455074572571,0.0004817708333333,4.2621204049e-05,1.38336503544e-05,0.0001491980604252,-0.0001148433708955,-0.000605577689243,-0.000520317972094,0.0046268656716417,-0.0003159217375695,-0.0011302140702073,-0.0005197757235944,-0.0003306446647373,-0.0001091405184174,-0.0011396011396011,-0.0003585062240663,-0.0003476331360946,-0.0004792936724826,-0.0001766004415011,-0.0007634543178973,0.0019159317206334,98162.05866499682
03/04/2021,,,-0.0005060240963855,-0.000110497237569,-0.0002094618996027,0.0003460059803502,-0.0006389776357827,-0.000436610794309,-0.0018780215693566,-0.0005569387313271,-0.0003944124897288,-0.000913189886422,0.004978448275862,-0.0005763268283786,-0.0003390665812429,-0.0005717557251908,-0.0002951064624579,-2.73277376537e-05,-0.0009579667644183,-0.0005201733911303,-0.0003791016247212,0.0015958128604998,0.0004008908685968,2.55183413078e-05,0.0018264750587508,97455.11498088132
03/05/2021,,,0.0008382352941176,0.0001111111111111,0.0004379562043795,0.0006841216216216,0.0007944176060118,0.0003285832057472,0.0002125193199381,0.0006584679865438,0.0005699916177703,0.0007451707433765,-0.0022735674676524,0.0005032863849765,-0.000236592275958,-9.15877780343e-05,1.88631790744e-05,4.10076157e-05,0.0004306459689534,-0.0001476757845276,-0.0001943198804185,9.73630831643e-05,0.0005676855895196,0.0005227924768887,0.0020367892111692,96998.01024769834
03/08/2021,,,0.0002527420123986,-2.32625763303e-05,0.0002821428571428,3.71593724194e-05,-0.0002338559659845,0.0004935982851514,0.0005579068872643,0.0002088392423506,0.0006193969030154,-0.0014114391143911,-0.0025199999999999,0.0003150760212493,-0.000268,-0.0006527435265104,-0.0003110468769636,-8.19672131147e-05,-0.0008223928659895,-0.000605245460659,-0.0005396145610278,0.0003093408815204,-0.0002547770700636,-0.0004908747640025,0.0018027217280787,97308.86486018998
03/09/2021,,,-0.0005580075662042,5.82241630276e-05,-0.0002077830603979,-0.0002350515463917,0.0005330490405117,0.0002612087974218,0.0023782343987823,0.000217041800643,-0.0001264822134387,0.0013908188585607,0.0020960698689956,0.0003534715960324,0.0008134501157756,0.0005281991443018,0.000638135754651,2.73544353263e-05,0.0015781487101669,0.0003252583432153,0.0002945619335347,-0.0006363818290974,-0.000258064516129,0.0011596049697355,0.0022868229118986,98347.8855186948
03/10/2021,,,0.0008817860584645,0.0002786647314949,0.0003131672597864,0.0006109725685785,0.0001482658194334,-6.6971760241e-05,-7.26480203414e-05,0.000510774142059,0.0005409705648369,-0.0005510121222666,0.0014081632653061,0.000241006556796,0.0003394178589047,0.0003296788140827,0.0001529470281024,5.46874999999e-05,0.0001557177615571,0.0002834486249367,0.0002482002793596,-0.0002054794520547,0.0007843137254901,0.0001609907120743,0.0025850971795147,99774.05089158169
03/11/2021,,,0.0001076611015759,-0.0001259662181505,-0.0005501051156271,2.44399185336e-05,0.000507399577167,8.28760219509e-05,0.0012550018188432,0.0001302641904263,-0.0001549186676994,0.0007264702373851,0.0031578947368421,0.000500787953073,0.0018550044027003,4.30338891877e-05,-2.59804528021e-05,2.73224043715e-05,0.0008628211342704,9.41492938802e-05,8.24411134903e-05,0.0009233144621719,0.00020964360587,0.0007647240209682,0.0030635252931952,100961.1945941334
03/12/2021,,,9.3283582089e-06,0.0001325266493805,4.32354530715e-05,0.0004761904761904,-0.0002521008403361,7.69573946018e-05,0.0004790631653655,-0.0002375247421606,0.0008743169398907,-0.0001657553956834,0.0004232804232804,-3.75811411001e-05,0.0002431042543244,-0.0008063896782121,-5.5720653789e-06,-8.19352321498e-05,0.0001328588374851,-0.0005239294710327,-0.0004341781627633,0.0003355302576393,0.0002489626556016,3.6308623298e-05,0.0031076006686268,101240.77289572393
03/15/2021,,,-0.000671433012123,0.0002690326273611,3.5951824555e-06,-0.0002403846153846,0.0004004214963119,0.0001211043830898,8.78734622144e-05,0.0004221358815499,-0.0002543006731488,0.0007521327839359,0.0006782608695652,0.0001300701694335,0.0006115241635687,0.0002392976458705,0.0001318967118707,2.73437499999e-05,0.0009742255852447,0.0001487491548343,9.03906165931e-05,-0.0004918032786885,0.0001229508196721,0.0006529625151148,0.0032993787118742,103104.16170650169
03/16/2021,,,0.0001335453100159,0.0002372211239762,0.0,-0.0004846526655896,0.0001153342070773,-9.82882385422e-05,-0.0010701754385964,-0.0004675365020192,-0.0010757575757575,0.0002516919290788,-0.0053571428571428,-0.0002822649209318,0.0007963751201427,-4.87804878048e-05,2.77435265104e-05,0.0,-0.0005447830101569,0.0,0.0,-0.0012108433734939,0.000122199592668,-0.0001546698393813,0.0028838858015536,102055.40343870533
03/17/2021,,,0.001343779677113,-2.23276583868e-05,3.95398993529e-05,0.0006280788177339,-0.000136107839288,-0.000200876754897,-0.0018644675510935,0.0007573765318466,0.0003202562049639,0.0001955368979231,-0.0011801242236024,4.13935839944e-05,5.92353257942e-05,6.50860065086e-05,0.00021435170927,1.36665365091e-05,0.0009829159840861,9.44828749789e-05,0.0001090811391724,0.0010797237915881,8.0971659919e-05,0.0008599581964765,0.0030425935809734,105718.94811624811
03/18/2021,,,-0.0005862748068474,-1.11763062307e-05,0.0002008968609865,-0.0008082026537997,-0.0009648662821185,0.0001356502242152,-0.0015828677839851,0.0003539732211563,-0.0003152088258471,-0.000888354028773,-0.0036206896551724,-0.0001755593803786,-0.0001182954698212,-0.000400990865459,-0.0001743012659776,-6.83193441342e-05,-0.0008222932846048,-0.0004044489383215,-0.0003868233274317,-0.0012724702080387,-0.0001612903225806,-0.0006898567670271,0.00246074821337,101939.43317195807
03/19/2021,,,-0.0003754635352286,-0.0001341906625663,-2.48623690285e-05,8.67768595041e-05,0.000488322717622,0.0008841378542397,0.0005961538461538,-8.51797393905e-05,0.0005444355484387,0.0001259373747781,0.003235294117647,-0.0002083695085952,-0.0001168486809581,0.0001035502958579,0.0001254921259842,-2.73544353263e-05,-9.3283582089e-06,-9.48509485094e-05,-4.53172205438e-05,0.0002278000421851,-0.0002845528455284,0.000321237358715,0.0027037456026486,103277.86336682114
03/22/2021,,,-0.0001877640431857,0.000264565156206,0.0001244665718349,-0.0002348578491965,0.0001899235030335,5.22527326046e-05,-0.000665146332193,-0.0001342350129658,3.11769290724e-05,0.0004585016212526,-0.000929203539823,-0.0003474293735743,0.0007157666997205,0.0002503304050377,-4.41068365596e-05,1.36825645035e-05,-0.0005411709820387,0.0002306257419026,0.0001511552580436,-0.0015637429348963,-0.0002886597938144,-0.0004721156683387,0.0025703866797874,104012.16433567439
03/23/2021,,,-0.0013037316957959,-0.0003555555555555,0.0001130941862519,-0.0007475083056478,-4.21052631579e-05,9.35971069985e-05,-0.0007318952234206,-0.0004627406915572,-0.0009961089494163,-0.0004938271604938,-0.0018493150684931,-0.0005178571428571,0.0007120400301111,0.0002060577891393,-0.0002190184049079,5.47195622435e-05,-0.0017498226531094,0.0001893811295231,0.0001432880844645,0.0012522084805653,0.0001255230125522,-0.0010152284263959,0.0022242809186523,101624.91072020312
03/24/2021,,,0.000637037037037,0.0001414027149321,3.51432085749e-05,0.0009199318568994,0.0002527646129541,-6.77535464746e-05,0.0001368256450351,0.0002505576593868,-0.0001146601146601,-0.0004778195917436,0.0008759124087591,-4.03299725022e-05,-0.0004959756362845,0.0002108596586081,0.0001038254743217,4.10076157e-05,-0.0005341246290801,9.44669365721e-05,0.0001128910869798,3.81598473606e-05,-0.0001663201663201,-0.0004166666666666,0.0022943061213984,101186.51314891771
03/25/2021,,,0.0005802707930367,3.3698399326e-05,0.0001298017891598,-0.0001735537190082,-2.0997375328e-05,0.0004695134905459,0.0009161793372319,0.0002176149809651,0.0002965403624382,0.0001098194988025,-0.0004964539007092,0.0002094048493754,3.87665198237e-05,-8.08563067919e-05,-0.0001090102851511,-0.0001092896174863,0.0,1.34793597304e-05,-7.5139544868e-06,-0.0006288376032182,-4.1928721174e-05,-7.43034055727e-05,0.0023522726504559,97988.62435121519
